id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,hashtags,user_mentions,place,clean_tweet,compound,neg,neu,pos,sentiment
1.26e+18,2020-05-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @forevertawl: So America has just decided that COVID-19 is over.. Let's see how this plays out I guess.,So America decided COVID-19 over.. Let 's see plays I guess,en,0,1,TonyWestside088,,forevertawl,"El Paso, TX",america decid covid19 let see play guess,0.34,0.0,0.714,0.286,pos
1.26e+18,2020-05-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Gold prices turn lower as stock market rallies on COVID-19 vaccine candidate #SmartNews  https://t.co/txNQ7886m2,Gold prices turn lower stock market rallies COVID-19 vaccine candidate,en,0,191,G79978417,SmartNews,,,gold price turn lower stock market ralli covid19 vaccin candid,-0.296,0.196,0.804,0.0,neg
1.26e+18,2020-05-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @channelstv: Denmark Offers COVID-19 Tests To All Adults
https://t.co/qLnh0Jf52A https://t.co/4oyp8R4ntO",Denmark Offers COVID-19 Tests To All Adults,en,0,3,oluwajat,,channelstv,Nigeria,denmark offer covid19 test adult,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Municipalities that are set to become a single administrative region are working jointly to battle the pandemic… https://t.co/aWMcjjipQo,Municipalities set become single administrative region working jointly battle pandemic…,en,0,11,eu_mayor,,,,municip set becom singl administr region work jointli battl pandem,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ASLM has posted a new #RFP: COP19 revision for CDC IM 70079, request for proposal for continuing #HIV services in t… https://t.co/zwQXTnB2fb",ASLM posted new COP19 revision CDC IM request proposal continuing services t…,en,0,34,ASLM_News,"RFP, HIV",,"HQ: Addis Ababa, Ethiopia",aslm post new cop revis cdc im request propos continu servic,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ndtv @LRC_NDTV @narendramodi
@ICMRDELHI 
It is a humble request to our doctors and scientists to research on salt… https://t.co/azlg6pqV0Q",It humble request doctors scientists research salt…,en,0,47,RiyaaJain1,,"ndtv, LRC_NDTV, narendramodi, ICMRDELHI",,humbl request doctor scientist research salt,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @the_equitylab: ""Trauma is a disability that often exacerbates existing or creates new mental health issues. And there is no person in o…",`` Trauma disability often exacerbates existing creates new mental health issues And person o…,en,0,756,annetomk,,the_equitylab,"Washington, DC",trauma disabl often exacerb exist creat new mental health issu person,-0.4215,0.219,0.781,0.0,neg
1.26e+18,2020-05-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RobIsRandomAF_6: ***Numbers In***

It has taken 12 days for the Global COVID-19 numbers to go from 3M ---&gt; 4M....TWELVE DAYS",***Numbers In*** It taken days Global COVID-19 numbers go M -- gt M ... .TWELVE DAYS,en,0,0,TeeRJae,,RobIsRandomAF_6,Houston ,number taken day global covid19 number go gt twelv day,0.4019,0.0,0.598,0.402,pos
1.26e+18,2020-05-18,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",The New Best Practices for Layoffs During the COVID-19 Pandemic https://t.co/DtgZs5oDUW #BestPractices #Featured https://t.co/vLcrWZiOr1,The New Best Practices Layoffs During COVID-19 Pandemic,en,0,329,TLNT_com,"BestPractices, Featured",,Worldwide,new best practic layoff covid19 pandem,0.6369,0.0,0.543,0.457,pos
1.26e+18,2020-05-18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @JonJonesSnr: So - children are not large transmitters of COVID-19 per the experts - but you've just said that there is very limited dat…,So children large transmitters COVID-19 per eerts 've said limited dat…,en,0,162,aristeroxori,,JonJonesSnr,Αθήνα,child larg transmitt covid19 per eert said limit dat,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-18,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @DowlatNowrouzi: In a letter to @UNHumanRights, @MBachelet 9 Nobel laureates warned that the arrest of two #Iran'ian students, Amir Hoss…",In letter Nobel laureates warned arrest two 'ian students Amir Hoss…,en,0,88,GolehIran,Iran,"DowlatNowrouzi, UNHumanRights, mbachelet","Ontario, Canada",letter nobel laureat warn arrest two ian student amir ho,-0.4215,0.322,0.678,0.0,neg
1.26e+18,2020-05-18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Test and Trace has recruited 21k people, with a significant number are Doctors and Nurses. I very much doubt these… https://t.co/VeZzJLUde8",Test Trace recruited k people significant number Doctors Nurses I much doubt these…,en,0,7148,brightonbeaker,,,Brighton,test trace recruit peopl signific number doctor nurs much doubt,-0.296,0.212,0.678,0.11,neg
1.26e+18,2020-05-18,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @RobertJFBarnes1: Are Government ministers right to boycott @GMB and @piersmorgan ?
Please retweet after voting for greater sample 
#COV…",Are Government ministers right boycott Please retweet voting greater sample …,en,0,114,Berg892,,"RobertJFBarnes1, GMB, piersmorgan",United Kingdom,govern minist right boycott pleas retweet vote greater sampl,0.0516,0.195,0.593,0.212,pos
1.26e+18,2020-05-18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Study conducted by researchers at the WHO and Stanford Univ
#Wisconsin
#COVID19 https://t.co/jLzmw6SxUg",Study conducted researchers WHO Stanford Univ,en,0,0,BrigidFawn,"Wisconsin, COVID19",,"Wisconsin, USA",studi conduct research stanford univ,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @GiannoCaldwell: I predict we will see the largest population shift in American history. People will move out of liberal cities and stat…,I predict see largest population shift American history People move liberal cities stat…,en,0,11,profrunner,,GiannoCaldwell,"Brevard, NC",predict see largest popul shift american histori peopl move liber citi stat,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""https://www.medcom.id"" rel=""nofollow"">medcom_API</a>",Dayak Community Decides to Forego Rice Harvest Feast over Covid-19 Pandemic https://t.co/JbbEeplO5X https://t.co/7FWSiABx9N,Dayak Community Decides Forego Rice Harvest Feast Covid-19 Pandemic,en,0,387,medcom_id,,,"Jakarta Capital Region, Indone",dayak commun decid forego rice harvest feast covid19 pandem,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Toniob38: Today in Lee County,Georgia. We came to deliver this man a package and all of a sudden he came out his house cursing and thre…",Today Lee County Georgia We came deliver man package sudden came house cursing thre…,en,0,0,imanizh,,Toniob38,"Pennsylvania, USA",today lee counti georgia came deliv man packag sudden came hous curs thre,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BadFoxGraphics: 2/ @foxandfriends has always been an awful show. During the COVID–19 pandemic, it's infinitely worse — and it hasn't im…",always awful show During COVID–19 pandemic 's infinitely worse — n't im…,en,0,3275,MarylouCulkar6,,"BadFoxGraphics, foxandfriends","Cleveland, OH",alway aw show covid19 pandem infinit wors im,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @dawnegurl: @GovWhitmer deserves every lawsuit that comes her way. Our county had ZERO cases, we were the very last to get Covid, and it…",deserves every lawsuit comes way Our county ZERO cases last get Covid it…,en,0,1294,Stevegaston18,,"dawnegurl, GovWhitmer",AZ and AR.,deserv everi lawsuit come way counti zero case last get covid19,-0.2263,0.16,0.84,0.0,neg
1.26e+18,2020-05-19,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RT @RepFletcher: Our #COVID19 Community Resource Guide is packed with useful resources and we're constantly making updates to it. Check out…,Our Community Resource Guide packed useful resources 're constantly making updates Check out…,en,0,0,RickyKessler,COVID19,RepFletcher,"Montgomery County, MD",commun resourc guid pack use resourc constantli make updat check,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @siddiqpathoor: Religious scholars have appealed to the community to celebrate Eid-ul-Fitr with simplicity without new clothes and and u…,Religious scholars appealed community celebrate Eid-ul-Fitr simplicity without new clothes u…,en,0,11,Azeezcoorg4,,siddiqpathoor,,religi scholar appeal commun celebr eid ul fitr simplic without new cloth ,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","COVID-19 on P.E.I.: What's happening Tuesday, May 19 https://t.co/WQy3S86MB3 #pei",COVID-19 P.E.I What 's happening Tuesday May,en,0,2,RobnHood9090,pei,,"Maritime Provinces, Canada",covid19 happen tuesday may,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aishambuhari: Today, items were donated to the Federal Ministry of Women Affairs in continuation of my intervention towards curbing the…",Today items donated Federal Ministry Women Affairs continuation intervention towards curbing the…,en,0,10457,Bappa_Nafadah,,aishambuhari,,today item donat feder ministri woman affair continu intervent toward curb,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ShantiAkers: Not wearing a mask is a sign of your privilege.  It means that, even in a pandemic, with thousands of people dying, you ha…",Not wearing mask sign privilege It means even pandemic thousands people dying ha…,en,0,4,PeaHoward,,ShantiAkers,,wear mask sign privileg mean even pandem thousand peopl die ha,-0.3612,0.255,0.588,0.157,neg
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pray for 
#&lt;/COVID-19&gt;",Pray lt /COVID-19 gt,en,0,581,mmr51,,,横浜,pray lt covid19 gt,0.5267,0.0,0.312,0.688,pos
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BetteMidler: The president says he’s taking hydroxychloroquine to protect himself from Covid-19, even though it’s been shown to be comp…",The president says ’ taking hydroxychloroquine protect Covid-19 even though ’ shown comp…,en,0,3,StevenFritsch,,BetteMidler,"Houston, TX",presid say take hydroxychloroquin protect covid19 even though shown comp,0.3818,0.0,0.776,0.224,pos
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @BrazilianReport: What you need to know in #Brazil today:

🏠 Brazil's epicenter avoids a #lockdown

📈 #COVID19 curve continues to grow…",What need know today Brazil 's epicenter avoids curve continues grow…,en,0,0,Vincent19352398,"Brazil, lockdown, COVID19",BrazilianReport,,need know today brazil epicent avoid curv continu grow,-0.296,0.216,0.784,0.0,neg
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ohh_Titi: Nigerians living in Nigeria will be poor shaming people on twitter like we are not all living in this collective poverty 😔

S…",Nigerians living Nigeria poor shaming people twitter like living collective poverty S…,en,0,132,nvnsv,,ohh_Titi,,nigerian live nigeria poor shame peopl twitter like live collect poverti,-0.5719,0.371,0.479,0.15,neg
1.26e+18,2020-05-19,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @Oikoumene: Rev. Sharma Nithyanandam is a bishop in Vellore, Church of South India. Below, he reflects on how churches can infuse hope a…",Rev Sharma Nithyanandam bishop Vellore Church South India Below reflects churches infuse hope a…,en,0,10,e_alliance,,Oikoumene,"Geneva, Switzerland",rev sharma nithyanandam bishop vellor church south india reflect church infus hope,0.4404,0.0,0.791,0.209,pos
1.26e+18,2020-05-19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#BREAKING: World Health Organisation member countries agree to independent probe of @WHO’s #COVID_19 response… https://t.co/OMWfd5NP3c,World Health Organisation member countries agree independent probe ’ response…,en,0,9,arabnews,"BREAKING, COVID_19",WHO,Saudi Arabia,world health organis member countri agre independ probe respons,0.0,0.0,1.0,0.0,neu
1.26e+18,2020-05-19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RealOmarNavarro: COVID-19 is a distraction so Socialist AOC, Nasty Nancy, and Mad Maxine can continue to strip Americans of their const…",COVID-19 distraction Socialist AOC Nasty Nancy Mad Maxine continue strip Americans const…,en,0,185,lisa_cable,,RealOmarNavarro,"Nashville ,Tennessee ",covid19 distract socialist aoc nasti nanci mad maxin continu strip american const,-0.6597,0.351,0.649,0.0,neg
1.26e+18,2020-05-19,"<a href=""http://www.flightrefunds.org.uk"" rel=""nofollow"">bacancelretweet</a>","RT @CatEdwards125: @TUIUK I have called, emailed and messaged on Facebook to enquire about a refund for my holiday I missed due to #Covid_1…",I called emailed messaged Facebook enquire refund holiday I missed due …,en,0,0,Flight_Refunds,,"CatEdwards125, TUIUK","London, UK",call email messag facebook enquir refund holiday miss due,0.2732,0.142,0.619,0.239,pos
1.26e+18,2020-05-19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @JanJekielek: The Chinese regime is “ramping up their efforts to try &amp; steal"" #COVID_19 research in America, and using college campuses…",The Chinese regime “ ramping efforts try amp steal '' research America using college campuses…,en,0,4,JoKelly08793438,COVID_19,JanJekielek,,chines regim ramp effort tri steal research america use colleg campu,-0.4939,0.242,0.758,0.0,neg
1.26e+18,2020-05-19,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TIME: Watch: Dozens of protesters demanding food aid amid a COVID-19 lockdown clashed with police on the outskirts of Santiago, Chile,…",Watch Dozens protesters demanding food aid amid COVID-19 lockdown clashed police outskirts Santiago Chile …,en,0,10470,FelipeIsaule,,TIME,"Barcelona, Spain",watch dozen protest demand food aid amid covid19 lockdown clash polic outskirt santiago chile,-0.3612,0.226,0.774,0.0,neg
